user_id,total_spent,num_orders,customer_type,avg_order_value,ltv,cac,net_value
9179681626908443847,119.5,1,one-time,119.5,119.5,50.0,69.5
9179926875035453581,207.76,1,one-time,207.76,207.76,50.0,157.76
9180245817688143793,14.0,1,one-time,14.0,14.0,300.0,-286.0
9187801447162670683,6.99,1,one-time,6.99,6.99,50.0,-43.01
9188719261493987540,25.0,1,one-time,25.0,25.0,50.0,-25.0
9190832385916027459,37.99,1,one-time,37.99,37.99,50.0,-12.009999999999998
9191988749856258904,17.49,1,one-time,17.49,17.49,300.0,-282.51
9192050658112953220,60.2,2,repeat,30.1,60.2,50.0,10.200000000000003
9193930054101057748,54.370000000000005,2,repeat,27.185000000000002,54.370000000000005,300.0,-245.63
9195681118622809806,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9196760344600861355,29.53,1,one-time,29.53,29.53,50.0,-20.47
9197517123967159565,15.19,1,one-time,15.19,15.19,50.0,-34.81
9199984406158134288,26.58,1,one-time,26.58,26.58,300.0,-273.42
9201778469825138922,19.99,1,one-time,19.99,19.99,50.0,-30.01
9204558610482507007,183.0,1,one-time,183.0,183.0,300.0,-117.0
9205496322274361632,24.99,1,one-time,24.99,24.99,50.0,-25.01
9207350605949288880,155.91,1,one-time,155.91,155.91,50.0,105.91
9207818451392214469,151.65,1,one-time,151.65,151.65,50.0,101.65
9208589398581305030,26.37,1,one-time,26.37,26.37,50.0,-23.63
9213584705844626996,2.4,2,repeat,1.2,2.4,50.0,-47.6
9213598316210983037,1.89,1,one-time,1.89,1.89,300.0,-298.11
9216546597638935577,33.98,1,one-time,33.98,33.98,300.0,-266.02
9218024446277360910,88.95,1,one-time,88.95,88.95,50.0,38.95
9218407649546437318,109.99,1,one-time,109.99,109.99,50.0,59.989999999999995
9219439174856712797,17.98,1,one-time,17.98,17.98,50.0,-32.019999999999996
9219609257103359166,189.68,1,one-time,189.68,189.68,50.0,139.68
9220356678930617046,77.62,1,one-time,77.62,77.62,50.0,27.620000000000005
9220403459070771293,15.96,1,one-time,15.96,15.96,200.0,-184.04
9220624765783417577,13.59,1,one-time,13.59,13.59,50.0,-36.41
9221994018681606788,31.18,1,one-time,31.18,31.18,50.0,-18.82
9223171695530901209,176.68,1,one-time,176.68,176.68,50.0,126.68
9224783500329448504,12.99,1,one-time,12.99,12.99,50.0,-37.01
9225056479434506088,28.88,1,one-time,28.88,28.88,300.0,-271.12
9225817754546900364,76.4,1,one-time,76.4,76.4,50.0,26.400000000000006
9226278380512438191,172.68,2,repeat,86.34,172.68,50.0,122.68
9227772112500941696,929.7900000000001,2,repeat,464.89500000000004,929.7900000000001,50.0,879.7900000000001
9228091811246318377,305.49,1,one-time,305.49,305.49,50.0,255.49
9229542996504034507,68.86,1,one-time,68.86,68.86,50.0,18.86
9229825766007048797,21.99,1,one-time,21.99,21.99,300.0,-278.01
9232798931228744855,63.92,1,one-time,63.92,63.92,300.0,-236.07999999999998
9233239597587770346,314.4,1,one-time,314.4,314.4,50.0,264.4
9234156111722725905,42.94,1,one-time,42.94,42.94,50.0,-7.060000000000002
9234695430775481788,107.97,1,one-time,107.97,107.97,300.0,-192.03
9236111873622098497,79.99,1,one-time,79.99,79.99,50.0,29.989999999999995
9236367624878317044,99.49,1,one-time,99.49,99.49,50.0,49.489999999999995
9236502013498900724,564.03,2,repeat,282.015,564.03,50.0,514.03
9236937732573035200,531.55,1,one-time,531.55,531.55,50.0,481.54999999999995
9237271576556447449,13.59,1,one-time,13.59,13.59,50.0,-36.41
9238627988469145785,17.59,1,one-time,17.59,17.59,50.0,-32.41
9238751503458248415,13.59,1,one-time,13.59,13.59,50.0,-36.41
9240425877262756231,25.0,1,one-time,25.0,25.0,50.0,-25.0
9241394751815106636,28.78,1,one-time,28.78,28.78,50.0,-21.22
9241912494909831987,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9242714675091818589,96.96000000000001,2,repeat,48.480000000000004,96.96000000000001,50.0,46.96000000000001
9247058840665682249,27.19,1,one-time,27.19,27.19,300.0,-272.81
9248282252259286465,76.55,1,one-time,76.55,76.55,50.0,26.549999999999997
9249130983722228273,125.85,2,repeat,62.925,125.85,50.0,75.85
9252419163788953027,39.99,1,one-time,39.99,39.99,50.0,-10.009999999999998
9253755615213751082,64.87,1,one-time,64.87,64.87,50.0,14.870000000000005
9253840199847773410,34.37,1,one-time,34.37,34.37,50.0,-15.630000000000003
9257707423255469457,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
9259412484953197672,575.84,1,one-time,575.84,575.84,50.0,525.84
9259810944241867637,191.98,1,one-time,191.98,191.98,50.0,141.98
9262188833552187885,173.54,1,one-time,173.54,173.54,50.0,123.53999999999999
9263433725589070912,78.38,1,one-time,78.38,78.38,50.0,28.379999999999995
9263852900501117129,12.0,1,one-time,12.0,12.0,300.0,-288.0
9263921253881961615,10.39,1,one-time,10.39,10.39,50.0,-39.61
9264586279385429570,169.1,1,one-time,169.1,169.1,50.0,119.1
9264804092676520813,2993.88,2,repeat,1496.94,2993.88,300.0,2693.88
9265868027745743240,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
9269048191224173747,37.99,1,one-time,37.99,37.99,50.0,-12.009999999999998
9269711109739542805,19.99,1,one-time,19.99,19.99,50.0,-30.01
9271646111007364974,111.58,1,one-time,111.58,111.58,300.0,-188.42000000000002
9272602657052463173,79.99,1,one-time,79.99,79.99,300.0,-220.01
9274574258402177426,113.57,1,one-time,113.57,113.57,50.0,63.56999999999999
9275740735751035515,639.9,1,one-time,639.9,639.9,50.0,589.9
9275813847347927121,45.47,1,one-time,45.47,45.47,300.0,-254.53
9276023667336827655,39.06,1,one-time,39.06,39.06,50.0,-10.939999999999998
9276664078105662060,9.03,1,one-time,9.03,9.03,300.0,-290.97
9277280346564018096,15.99,1,one-time,15.99,15.99,50.0,-34.01
9278147896530416985,91.69,1,one-time,91.69,91.69,300.0,-208.31
9279054985382832587,31.92,1,one-time,31.92,31.92,50.0,-18.08
9279133350309970256,10.99,1,one-time,10.99,10.99,50.0,-39.01
9280768891345910775,78.64,2,repeat,39.32,78.64,50.0,28.64
9280788141225702561,60.58,1,one-time,60.58,60.58,50.0,10.579999999999998
9282206218253931143,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
9283384332468140262,32.38,1,one-time,32.38,32.38,50.0,-17.619999999999997
9283837604660716391,24.99,1,one-time,24.99,24.99,200.0,-175.01
9289122260423995124,454.18,1,one-time,454.18,454.18,300.0,154.18
9292934245619777169,37.09,1,one-time,37.09,37.09,50.0,-12.909999999999997
9293223521534878892,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
9293364933491818472,41.98,1,one-time,41.98,41.98,50.0,-8.020000000000003
9293575840819435961,24.99,1,one-time,24.99,24.99,50.0,-25.01
9295804456839509915,111.41,1,one-time,111.41,111.41,200.0,-88.59
9301277772206384773,10.99,1,one-time,10.99,10.99,300.0,-289.01
9302330158412938253,35.97,1,one-time,35.97,35.97,50.0,-14.030000000000001
9302766158319731850,150.09,1,one-time,150.09,150.09,50.0,100.09
9302767552528832368,125.7,1,one-time,125.7,125.7,300.0,-174.3
9303426900204805186,114.6,1,one-time,114.6,114.6,300.0,-185.4
9303597515522078918,60.78,1,one-time,60.78,60.78,50.0,10.780000000000001
9305224849656676534,193.95,1,one-time,193.95,193.95,50.0,143.95
9305766004990797685,1136.4099999999999,3,repeat,378.8033333333333,1136.4099999999999,50.0,1086.4099999999999
9308310352918219134,2933.61,1,one-time,2933.61,2933.61,50.0,2883.61
9310312423239347353,16.99,1,one-time,16.99,16.99,300.0,-283.01
9313739311793455748,3.98,1,one-time,3.98,3.98,50.0,-46.02
9314931620201618507,26.36,1,one-time,26.36,26.36,300.0,-273.64
9317820054005983401,23.18,1,one-time,23.18,23.18,300.0,-276.82
9317886250645600595,115.6,1,one-time,115.6,115.6,50.0,65.6
9319442569262055147,25.88,1,one-time,25.88,25.88,300.0,-274.12
9320164337521602239,97.57,1,one-time,97.57,97.57,50.0,47.56999999999999
9321249088840780912,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
9321967957655029034,109.71,1,one-time,109.71,109.71,50.0,59.709999999999994
9321992357308939253,86.38,1,one-time,86.38,86.38,300.0,-213.62
9322809355317505593,76.75,1,one-time,76.75,76.75,50.0,26.75
9323069406687793647,59.99,1,one-time,59.99,59.99,50.0,9.990000000000002
9324829089415258862,30.38,1,one-time,30.38,30.38,50.0,-19.62
9326855238826836003,13.98,1,one-time,13.98,13.98,50.0,-36.019999999999996
9329980237636889950,10.99,1,one-time,10.99,10.99,300.0,-289.01
9330433473613640440,46.2,1,one-time,46.2,46.2,50.0,-3.799999999999997
9330660893585289377,101.68,1,one-time,101.68,101.68,300.0,-198.32
9332319683360717593,140.96,1,one-time,140.96,140.96,50.0,90.96000000000001
9332559619940886845,25.54,1,one-time,25.54,25.54,50.0,-24.46
9332976968342857288,27.18,1,one-time,27.18,27.18,50.0,-22.82
9333802179902056601,64.74,1,one-time,64.74,64.74,300.0,-235.26
9335042568264282780,137.65,1,one-time,137.65,137.65,50.0,87.65
9336440504907193236,57.03,1,one-time,57.03,57.03,300.0,-242.97
9337603034215016451,35.98,1,one-time,35.98,35.98,50.0,-14.020000000000003
9338119404746657652,49.67,1,one-time,49.67,49.67,300.0,-250.32999999999998
9338374006954760146,3665.8,3,repeat,1221.9333333333334,3665.8,50.0,3615.8
9340120327183935722,501.65000000000003,2,repeat,250.82500000000002,501.65000000000003,50.0,451.65000000000003
9340462929584208347,612.5,1,one-time,612.5,612.5,50.0,562.5
9341809902223423547,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9341891163458549514,335.11,1,one-time,335.11,335.11,50.0,285.11
9342781097328717607,8.97,1,one-time,8.97,8.97,300.0,-291.03
9344315745283537381,53.68,1,one-time,53.68,53.68,300.0,-246.32
9344661624535255277,315.4,2,repeat,157.7,315.4,50.0,265.4
9345236291311011831,13.59,1,one-time,13.59,13.59,50.0,-36.41
9347594099928593114,64.8,1,one-time,64.8,64.8,50.0,14.799999999999997
9349161317881541522,125.95,1,one-time,125.95,125.95,200.0,-74.05
9349364692544549739,39.17,1,one-time,39.17,39.17,50.0,-10.829999999999998
9350198009120928098,59.99,1,one-time,59.99,59.99,50.0,9.990000000000002
9352955759477478024,67.18,1,one-time,67.18,67.18,50.0,17.180000000000007
9356220375344128149,90.46,1,one-time,90.46,90.46,50.0,40.459999999999994
9356437814803179808,101.94,1,one-time,101.94,101.94,300.0,-198.06
9356454171454557820,41.59,1,one-time,41.59,41.59,50.0,-8.409999999999997
9359260991266226539,81.51,2,repeat,40.755,81.51,50.0,31.510000000000005
9360023356351962017,248.8,1,one-time,248.8,248.8,50.0,198.8
9360830967310345792,302.43,1,one-time,302.43,302.43,300.0,2.430000000000007
9361412188151560825,13.29,1,one-time,13.29,13.29,50.0,-36.71
9362054500840831902,102.0,1,one-time,102.0,102.0,50.0,52.0
9363207205094761073,20.55,1,one-time,20.55,20.55,50.0,-29.45
9363688388068627633,63.19,1,one-time,63.19,63.19,50.0,13.189999999999998
9364595610986559397,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9365923038189145929,44.9,1,one-time,44.9,44.9,50.0,-5.100000000000001
9366501767240596824,27.48,1,one-time,27.48,27.48,200.0,-172.52
9366737913025963076,1.99,1,one-time,1.99,1.99,50.0,-48.01
9367883304718826385,0.2,1,one-time,0.2,0.2,50.0,-49.8
9368618189538624238,43.21,1,one-time,43.21,43.21,50.0,-6.789999999999999
9369594665112316825,87.2,1,one-time,87.2,87.2,50.0,37.2
9372380334741229572,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
9372618001980854712,2587.03,5,repeat,517.4060000000001,2587.03,200.0,2387.03
9372757256015495422,36.58,1,one-time,36.58,36.58,50.0,-13.420000000000002
9373231378984131987,200.0,2,repeat,100.0,200.0,300.0,-100.0
9373768824735614756,10.5,1,one-time,10.5,10.5,50.0,-39.5
9374455635799053074,78.33,1,one-time,78.33,78.33,50.0,28.33
9374732127201012465,17.08,1,one-time,17.08,17.08,50.0,-32.92
9374906684711010516,275.03,2,repeat,137.515,275.03,50.0,225.02999999999997
9375313974510864309,38.97,1,one-time,38.97,38.97,50.0,-11.030000000000001
9375786706418760163,67.18,1,one-time,67.18,67.18,50.0,17.180000000000007
9376652341885109410,79.19,1,one-time,79.19,79.19,50.0,29.189999999999998
9377429831454005466,1534.18,9,repeat,170.46444444444444,1534.1799999999998,205.55555555555554,1328.6244444444442
9377458374004899718,5.58,1,one-time,5.58,5.58,50.0,-44.42
9378433426283964191,125.54,1,one-time,125.54,125.54,50.0,75.54
9381613889924165775,14.0,1,one-time,14.0,14.0,300.0,-286.0
9382046690457797406,94.21,1,one-time,94.21,94.21,300.0,-205.79000000000002
9383567792856137029,98.99,1,one-time,98.99,98.99,50.0,48.989999999999995
9386787389707627667,37.98,1,one-time,37.98,37.98,200.0,-162.02
9387513564437162701,34.99,1,one-time,34.99,34.99,50.0,-15.009999999999998
9388951771131521213,16.99,1,one-time,16.99,16.99,300.0,-283.01
9388969702302248585,94.38,1,one-time,94.38,94.38,50.0,44.379999999999995
9389394020676013822,45.28,1,one-time,45.28,45.28,200.0,-154.72
9389853808320852799,189.22,2,repeat,94.61,189.22,175.0,14.219999999999999
9391607314160932483,110.75,1,one-time,110.75,110.75,50.0,60.75
9392183378177213313,163.64,1,one-time,163.64,163.64,50.0,113.63999999999999
9392576903731388837,25.0,1,one-time,25.0,25.0,50.0,-25.0
9392777155254383554,271.8,1,one-time,271.8,271.8,50.0,221.8
9393064695401243962,24.99,1,one-time,24.99,24.99,50.0,-25.01
9396277966684928974,18.99,1,one-time,18.99,18.99,50.0,-31.01
9398183614127015265,47.1,1,one-time,47.1,47.1,50.0,-2.8999999999999986
9398461133792674482,16.99,1,one-time,16.99,16.99,300.0,-283.01
9400788889925375458,18.99,1,one-time,18.99,18.99,300.0,-281.01
9401702056400438327,27.19,1,one-time,27.19,27.19,50.0,-22.81
9404133201034662338,22.94,1,one-time,22.94,22.94,50.0,-27.06
9405485680580115481,24.99,1,one-time,24.99,24.99,50.0,-25.01
9407411142026570431,28.74,1,one-time,28.74,28.74,50.0,-21.26
9408687249095650177,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
9409306998104220839,103.13,1,one-time,103.13,103.13,50.0,53.129999999999995
9412019855771301758,162.23,1,one-time,162.23,162.23,50.0,112.22999999999999
9412874126037419152,12.57,1,one-time,12.57,12.57,300.0,-287.43
9412934606338965915,3.98,1,one-time,3.98,3.98,50.0,-46.02
9415047435363681557,433.32,2,repeat,216.66,433.32,50.0,383.32
9415829283766056542,17.59,1,one-time,17.59,17.59,50.0,-32.41
9417857471295131045,15170.119999999999,5,repeat,3034.024,15170.119999999999,50.0,15120.119999999999
9417971731855271040,358.76,2,repeat,179.38,358.76,50.0,308.76
9418009854931436193,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9418685082988026045,71.97,2,repeat,35.985,71.97,50.0,21.97
9419904291932489665,378.7,1,one-time,378.7,378.7,50.0,328.7
9420235641168987849,24.39,1,one-time,24.39,24.39,300.0,-275.61
9421912012077740280,113.36,1,one-time,113.36,113.36,200.0,-86.64
9422085418164335542,90.45,1,one-time,90.45,90.45,300.0,-209.55
9422501587775170340,28.88,1,one-time,28.88,28.88,50.0,-21.12
9422760889084118921,21.82,1,one-time,21.82,21.82,50.0,-28.18
9423576751760739793,153.93,1,one-time,153.93,153.93,50.0,103.93
9424126722376172691,215.7,1,one-time,215.7,215.7,50.0,165.7
9424559988281477207,7.98,1,one-time,7.98,7.98,50.0,-42.019999999999996
9426148810376053164,23.96,1,one-time,23.96,23.96,50.0,-26.04
9426279967175711043,26.3,1,one-time,26.3,26.3,50.0,-23.7
9427363159955336757,110.94,1,one-time,110.94,110.94,50.0,60.94
9428659505903216368,67.62,1,one-time,67.62,67.62,50.0,17.620000000000005
9429313791879453897,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9429712068285188439,57.58,1,one-time,57.58,57.58,50.0,7.579999999999998
9431575744211678902,31.68,1,one-time,31.68,31.68,300.0,-268.32
9432393275834688713,73.52,1,one-time,73.52,73.52,50.0,23.519999999999996
9433517997046669782,196.77,3,repeat,65.59,196.77,133.33333333333334,63.43666666666667
9433643728318784543,83.16,1,one-time,83.16,83.16,50.0,33.16
9436659411047882708,111.98,1,one-time,111.98,111.98,50.0,61.980000000000004
9438258078214082431,59.4,1,one-time,59.4,59.4,50.0,9.399999999999999
9440207305045075925,64.31,1,one-time,64.31,64.31,300.0,-235.69
9441031549900042682,1111.02,4,repeat,277.755,1111.02,50.0,1061.02
9445040027321501864,46.98,1,one-time,46.98,46.98,50.0,-3.020000000000003
9445171435422230535,48.0,1,one-time,48.0,48.0,50.0,-2.0
9447628234251166900,67.18,2,repeat,33.59,67.18,50.0,17.180000000000007
9447764837726982874,29.400000000000002,2,repeat,14.700000000000001,29.400000000000002,50.0,-20.599999999999998
9448751983627817237,199.98,1,one-time,199.98,199.98,50.0,149.98
9450483833307402164,20.98,1,one-time,20.98,20.98,50.0,-29.02
9452086584507678214,15.99,1,one-time,15.99,15.99,50.0,-34.01
9453866125712882796,15.99,1,one-time,15.99,15.99,50.0,-34.01
9454658927597604131,13.59,1,one-time,13.59,13.59,50.0,-36.41
9456983848041488032,44.95,1,one-time,44.95,44.95,50.0,-5.049999999999997
9457104387096900889,252.59,1,one-time,252.59,252.59,50.0,202.59
9457424060742283177,11.2,1,one-time,11.2,11.2,200.0,-188.8
9457643087878203141,1270.4,2,repeat,635.2,1270.4,50.0,1220.4
9458478946174454541,116.98,1,one-time,116.98,116.98,50.0,66.98
9459521664420901303,35.95,1,one-time,35.95,35.95,50.0,-14.049999999999997
9459841378978411340,268.38,1,one-time,268.38,268.38,300.0,-31.620000000000005
9460311742865907976,31.48,1,one-time,31.48,31.48,300.0,-268.52
9461085764410174486,34.05,1,one-time,34.05,34.05,300.0,-265.95
9461228084210317849,43.18,1,one-time,43.18,43.18,50.0,-6.82
9461730563867902782,19.99,1,one-time,19.99,19.99,50.0,-30.01
9462748099855919289,97.93,1,one-time,97.93,97.93,50.0,47.93000000000001
9463310901039395339,41.59,1,one-time,41.59,41.59,50.0,-8.409999999999997
9463806441056350498,57.56,1,one-time,57.56,57.56,50.0,7.560000000000002
9465600959747280653,24.99,1,one-time,24.99,24.99,300.0,-275.01
9465622574731169620,22.35,1,one-time,22.35,22.35,50.0,-27.65
9465930712258878497,19.19,1,one-time,19.19,19.19,50.0,-30.81
9466698608172865233,18.99,1,one-time,18.99,18.99,50.0,-31.01
9467619663210756890,335.58000000000004,2,repeat,167.79000000000002,335.58000000000004,50.0,285.58000000000004
9469111554165256569,106.18,1,one-time,106.18,106.18,50.0,56.18000000000001
9469223284221868281,74.39,1,one-time,74.39,74.39,50.0,24.39
9469314136392123821,67.18,1,one-time,67.18,67.18,50.0,17.180000000000007
9470918284099545159,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9471233281786880311,63.7,1,one-time,63.7,63.7,50.0,13.700000000000003
9471810254016440991,114.31,1,one-time,114.31,114.31,50.0,64.31
9475000972333610150,13.59,1,one-time,13.59,13.59,50.0,-36.41
9475218131155083092,23.98,1,one-time,23.98,23.98,50.0,-26.02
9476348446859765776,27.93,1,one-time,27.93,27.93,50.0,-22.07
9477829551781094415,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
9478017318518077381,1.2,1,one-time,1.2,1.2,50.0,-48.8
9478362596934369742,28.98,1,one-time,28.98,28.98,50.0,-21.02
9478703665192320614,35.98,1,one-time,35.98,35.98,300.0,-264.02
9480326759336957376,35.31,1,one-time,35.31,35.31,300.0,-264.69
9482544472489334744,135.97,1,one-time,135.97,135.97,50.0,85.97
9484234336257707179,7.6,1,one-time,7.6,7.6,50.0,-42.4
9485972956098452266,147.12,1,one-time,147.12,147.12,200.0,-52.879999999999995
9490705353206455281,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
9492321535184723478,111.16,1,one-time,111.16,111.16,50.0,61.16
9493021416478611124,46.37,1,one-time,46.37,46.37,50.0,-3.6300000000000026
9493494763769975479,106.49,1,one-time,106.49,106.49,50.0,56.489999999999995
9493534941623975611,35.18,1,one-time,35.18,35.18,50.0,-14.82
9494133895731511288,89.58,1,one-time,89.58,89.58,50.0,39.58
9494932638513134134,30.89,1,one-time,30.89,30.89,300.0,-269.11
9495542473910378037,40.98,1,one-time,40.98,40.98,200.0,-159.02
9499863085866799147,115.16,1,one-time,115.16,115.16,50.0,65.16
9501779440932333497,594.84,1,one-time,594.84,594.84,50.0,544.84
9501935735689807050,15.19,1,one-time,15.19,15.19,50.0,-34.81
9502030060369131343,24.99,1,one-time,24.99,24.99,300.0,-275.01
9503263320769884901,227.12,1,one-time,227.12,227.12,50.0,177.12
9503612993189278427,67.18,2,repeat,33.59,67.18,50.0,17.180000000000007
9505279375401532282,10.99,1,one-time,10.99,10.99,50.0,-39.01
9505484401754648749,83.9,2,repeat,41.95,83.9,50.0,33.900000000000006
9505488127999299537,35.97,1,one-time,35.97,35.97,50.0,-14.030000000000001
9507736163898888702,40.77,1,one-time,40.77,40.77,300.0,-259.23
9508544975396755922,155.7,1,one-time,155.7,155.7,50.0,105.69999999999999
9508546152429052363,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
9509348681300444250,208.36,2,repeat,104.18,208.36,300.0,-91.63999999999999
9509621049646377285,52.77,1,one-time,52.77,52.77,50.0,2.770000000000003
9512194866017738775,270.83,1,one-time,270.83,270.83,50.0,220.82999999999998
9512976956663565169,270.0,1,one-time,270.0,270.0,50.0,220.0
9514997449000983414,57.57,1,one-time,57.57,57.57,50.0,7.57
9517876334933975316,24.55,1,one-time,24.55,24.55,50.0,-25.45
9519453598438934808,1134.1,2,repeat,567.05,1134.1,50.0,1084.1
9519477824585169413,49.68,1,one-time,49.68,49.68,50.0,-0.3200000000000003
9519825248461982188,15.99,1,one-time,15.99,15.99,50.0,-34.01
9520888113788925789,1311.01,1,one-time,1311.01,1311.01,300.0,1011.01
9520903448566864775,48.79,1,one-time,48.79,48.79,300.0,-251.21
9521438372294298977,44.79,1,one-time,44.79,44.79,300.0,-255.21
9521468135901127639,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
9522133298937793910,104.78,1,one-time,104.78,104.78,50.0,54.78
9523029968201478956,74.99,1,one-time,74.99,74.99,50.0,24.989999999999995
9523142287027067833,178.45,3,repeat,59.48333333333333,178.45,50.0,128.45
9524665728498622443,123.97,1,one-time,123.97,123.97,50.0,73.97
9524801176083053157,59.99,1,one-time,59.99,59.99,50.0,9.990000000000002
9525538709571335494,15.39,1,one-time,15.39,15.39,300.0,-284.61
9530011325522794445,8.97,1,one-time,8.97,8.97,50.0,-41.03
9530106606759874111,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
9530536315613357862,511.91999999999996,3,repeat,170.64,511.91999999999996,50.0,461.91999999999996
9531727821358779487,44.0,2,repeat,22.0,44.0,50.0,-6.0
9534631187575350094,49.98,1,one-time,49.98,49.98,300.0,-250.02
9535165767399175841,30.38,1,one-time,30.38,30.38,300.0,-269.62
9535515835082372493,775.59,1,one-time,775.59,775.59,50.0,725.59
9539836985691184336,115.11,1,one-time,115.11,115.11,200.0,-84.89
9540071251493866863,3.98,1,one-time,3.98,3.98,50.0,-46.02
9540801604803443114,195.53,1,one-time,195.53,195.53,50.0,145.53
9541216071431560465,30.38,1,one-time,30.38,30.38,50.0,-19.62
9541870086630790426,10.97,1,one-time,10.97,10.97,50.0,-39.03
9541996968314639199,115.4,2,repeat,57.7,115.4,300.0,-184.6
9545750263088247027,24.96,1,one-time,24.96,24.96,300.0,-275.04
9546342724507949955,128.97,1,one-time,128.97,128.97,50.0,78.97
9546428836895358892,6.99,1,one-time,6.99,6.99,50.0,-43.01
9547536437145935282,862.8,1,one-time,862.8,862.8,300.0,562.8
9549186864389701668,10.99,1,one-time,10.99,10.99,50.0,-39.01
9549544476728099943,26.77,1,one-time,26.77,26.77,300.0,-273.23
9550705733723196313,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
9550788770850634932,30.38,1,one-time,30.38,30.38,300.0,-269.62
9552836893396913614,21.0,1,one-time,21.0,21.0,300.0,-279.0
9554559055315205819,90.08,1,one-time,90.08,90.08,50.0,40.08
9554575617548923526,42.37,1,one-time,42.37,42.37,50.0,-7.630000000000003
9555741736996986439,28.97,1,one-time,28.97,28.97,50.0,-21.03
9556550673068144771,32.68,1,one-time,32.68,32.68,300.0,-267.32
9556564333684881224,106.36,1,one-time,106.36,106.36,300.0,-193.64
9556948295824706209,6.99,1,one-time,6.99,6.99,50.0,-43.01
9558145388456421164,57.93,1,one-time,57.93,57.93,50.0,7.93
9560188227657174682,68.16,1,one-time,68.16,68.16,50.0,18.159999999999997
9561553646862286320,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
9562131572678756288,106.45,1,one-time,106.45,106.45,300.0,-193.55
9562948220302753056,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
9565722193439879038,43.1,1,one-time,43.1,43.1,50.0,-6.899999999999999
9566536237552821183,18.99,1,one-time,18.99,18.99,50.0,-31.01
9566773033271495002,19.77,1,one-time,19.77,19.77,50.0,-30.23
9569453499465889655,367.8,1,one-time,367.8,367.8,50.0,317.8
9571301648285059423,18.99,1,one-time,18.99,18.99,50.0,-31.01
9573045056982336984,295.63,1,one-time,295.63,295.63,300.0,-4.3700000000000045
9574251971324605553,29.98,1,one-time,29.98,29.98,200.0,-170.02
9574540989591143939,30.39,1,one-time,30.39,30.39,50.0,-19.61
9574549721552883119,10.98,1,one-time,10.98,10.98,50.0,-39.019999999999996
9575170126084021202,18.99,1,one-time,18.99,18.99,300.0,-281.01
9575515287846808484,85.78,1,one-time,85.78,85.78,50.0,35.78
9578166410230124397,46.38,1,one-time,46.38,46.38,50.0,-3.6199999999999974
9578964619917220172,15.99,1,one-time,15.99,15.99,50.0,-34.01
9583683554162057560,16.99,1,one-time,16.99,16.99,300.0,-283.01
9583857723785815226,57.41,1,one-time,57.41,57.41,50.0,7.409999999999997
9584184125095401285,39.99,1,one-time,39.99,39.99,50.0,-10.009999999999998
9584543788078228989,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
9584769989000380816,340.54,1,one-time,340.54,340.54,50.0,290.54
9585355996663809959,27.19,1,one-time,27.19,27.19,50.0,-22.81
9585994831948642933,374.0,1,one-time,374.0,374.0,50.0,324.0
9587233052829072755,192.26,2,repeat,96.13,192.26,50.0,142.26
9587450597345558573,13.59,1,one-time,13.59,13.59,50.0,-36.41
9588908882266612738,28.78,1,one-time,28.78,28.78,50.0,-21.22
9589822168101300209,339.75,1,one-time,339.75,339.75,300.0,39.75
9590846031894656114,227.97,1,one-time,227.97,227.97,50.0,177.97
9591183428141040621,13.98,1,one-time,13.98,13.98,50.0,-36.019999999999996
9591202457292182670,28.79,1,one-time,28.79,28.79,50.0,-21.21
9592404849906839377,38.77,1,one-time,38.77,38.77,50.0,-11.229999999999997
9593778944877514352,120.92,1,one-time,120.92,120.92,200.0,-79.08
9593962411719065292,28.48,1,one-time,28.48,28.48,300.0,-271.52
9594765739832160882,25.66,1,one-time,25.66,25.66,300.0,-274.34
9594790927947588163,288.43,2,repeat,144.215,288.43,50.0,238.43
9595877689889623969,33.59,1,one-time,33.59,33.59,200.0,-166.41
9596205344388090168,29.7,1,one-time,29.7,29.7,50.0,-20.3
9596545122550322974,85.26,1,one-time,85.26,85.26,300.0,-214.74
9596568187246807844,103.94,1,one-time,103.94,103.94,50.0,53.94
9597957223706817135,79.48,1,one-time,79.48,79.48,300.0,-220.51999999999998
